"mountain_no","mountain_name","summit_candidate_id","candidate_rank","candidate_review_classification","grounding_assisted_candidate_score","grounding_match_status","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","source_gpx_basename","track_name","stage21_link_status","review_reason_codes","notes"
"274","天ガ森","summit-candidate:93a4d66ef3ee559d","1","review_required_no_grounding","0.57","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-03_13_33.gpx","天ガ森","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:93a4d66ef3ee559d; grounding_match=grounding_unavailable; score=0.57"
"274","天ガ森","summit-candidate:e55456349660bd14","2","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-31_10_49.gpx","遠見山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:e55456349660bd14; grounding_match=grounding_unavailable; score=0.28"
"274","天ガ森","summit-candidate:ef3e845b5d632dd3","3","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-10_09_58.gpx","熊ガ峰","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:ef3e845b5d632dd3; grounding_match=grounding_unavailable; score=0.28"
"274","天ガ森","summit-candidate:730e21bca5cdf60d","4","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-04_08_20.gpx","雨森山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:730e21bca5cdf60d; grounding_match=grounding_unavailable; score=0.22"
"274","天ガ森","summit-candidate:ef6730fa259856ec","5","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2024-02-10_07_09.gpx","鳥屋ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:ef6730fa259856ec; grounding_match=grounding_unavailable; score=0.22"
"274","天ガ森","summit-candidate:13b7a4bb8154974a","6","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:13b7a4bb8154974a; grounding_match=grounding_unavailable; score=0.21"
"274","天ガ森","summit-candidate:35b464661fa62df9","7","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-15_09_20.gpx","三山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:35b464661fa62df9; grounding_match=grounding_unavailable; score=0.21"
"274","天ガ森","summit-candidate:3a491eecbf684185","8","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:3a491eecbf684185; grounding_match=grounding_unavailable; score=0.21"
"274","天ガ森","summit-candidate:80fb4ff56016a4dd","9","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-02-26_07_43.gpx","御岳山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:80fb4ff56016a4dd; grounding_match=grounding_unavailable; score=0.21"
"274","天ガ森","summit-candidate:9d447faef6efe2ab","10","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-10-27_13_37.gpx","冨士山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:9d447faef6efe2ab; grounding_match=grounding_unavailable; score=0.21"
"274","天ガ森","summit-candidate:0f09bdcc25daff65","11","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-24_07_30.gpx","無宗天山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:0f09bdcc25daff65; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:6756239601754708","12","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-02-14_13_33.gpx","権現山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:6756239601754708; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:682d61b87016166b","13","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-17_13_17.gpx","高森山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:682d61b87016166b; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:8a7a47d167c1aba6","14","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-08_14_24.gpx","黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:8a7a47d167c1aba6; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:8f25ad4ff380df77","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-06_09_00.gpx","世田山・笠松山東峰・笠松山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:8f25ad4ff380df77; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:9b4175d2d4104530","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-04_12_08.gpx","大友山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:9b4175d2d4104530; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:9d5a3bd31bedfeda","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-08-26_08_45.gpx","世田山・笠松山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:9d5a3bd31bedfeda; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:d03c84134ca0989d","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-22_09_04.gpx","高森山・岩伽羅山・衣掛山・吉山(吉山城址)","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:d03c84134ca0989d; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:d0f2d4ee46a862c3","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-08-26_08_45.gpx","世田山・笠松山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:d0f2d4ee46a862c3; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:dba931625b34d9ac","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-10-13_10_02.gpx","ベツソ山・歯朶谷山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:dba931625b34d9ac; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:f0a03b36c279ddd3","21","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-15_07_21.gpx","陣が森・岩が森・スクモ塚・高萩山・長者森","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:f0a03b36c279ddd3; grounding_match=grounding_unavailable; score=0.15"
"274","天ガ森","summit-candidate:fd13fabb918486e6","22","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-01-27_08_01.gpx","大空山","not_in_stage21","grounding_response_without_coordinate","mountain=天ガ森(#274); candidate=summit-candidate:fd13fabb918486e6; grounding_match=grounding_unavailable; score=0.15"
"275","夫婦山","summit-candidate:3e9348428f22a320","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:3e9348428f22a320; grounding_match=grounding_unavailable; score=0.63"
"275","夫婦山","summit-candidate:2ab43729f5e80cbe","2","active_review_alternative","0.57","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:2ab43729f5e80cbe; grounding_match=grounding_unavailable; score=0.57"
"275","夫婦山","summit-candidate:cf29543e6beaa1ec","3","active_review_alternative","0.57","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:cf29543e6beaa1ec; grounding_match=grounding_unavailable; score=0.57"
"275","夫婦山","summit-candidate:0022a746b396d4c7","4","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:0022a746b396d4c7; grounding_match=grounding_unavailable; score=0.45"
"275","夫婦山","summit-candidate:13b7a4bb8154974a","5","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:13b7a4bb8154974a; grounding_match=grounding_unavailable; score=0.45"
"275","夫婦山","summit-candidate:3a491eecbf684185","6","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:3a491eecbf684185; grounding_match=grounding_unavailable; score=0.45"
"275","夫婦山","summit-candidate:d19542a61a416537","7","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:d19542a61a416537; grounding_match=grounding_unavailable; score=0.45"
"275","夫婦山","summit-candidate:0ec3be2fa2295b82","8","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-03_10_47.gpx","奥之城山・ヌタノサコ","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:0ec3be2fa2295b82; grounding_match=grounding_unavailable; score=0.28"
"275","夫婦山","summit-candidate:12f30719aca26806","9","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-11_08_43.gpx","尉之山・小山岳","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:12f30719aca26806; grounding_match=grounding_unavailable; score=0.22"
"275","夫婦山","summit-candidate:2b56d4ad77a0c4b7","10","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-04_12_08.gpx","大友山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:2b56d4ad77a0c4b7; grounding_match=grounding_unavailable; score=0.22"
"275","夫婦山","summit-candidate:2b833dfb6f3f84c1","11","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-11_11_51.gpx","勝山","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:2b833dfb6f3f84c1; grounding_match=grounding_unavailable; score=0.22"
"275","夫婦山","summit-candidate:4fec4dd128e55ab0","12","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-03_07_36.gpx","福見山・河原樋山・真松嶺・柿王寺森","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:4fec4dd128e55ab0; grounding_match=grounding_unavailable; score=0.22"
"275","夫婦山","summit-candidate:aba609f471e97e4a","13","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-13_09_49.gpx","倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:aba609f471e97e4a; grounding_match=grounding_unavailable; score=0.22"
"275","夫婦山","summit-candidate:ea33d870d4700a56","14","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-03_10_47.gpx","奥之城山・ヌタノサコ","not_in_stage21","grounding_response_without_coordinate","mountain=夫婦山(#275); candidate=summit-candidate:ea33d870d4700a56; grounding_match=grounding_unavailable; score=0.22"
